year,county_nam,gis_acres,fire_name
2016,San Bernardino,8110.8549805,PILOT
2016,San Bernardino,36266.6953125,BLUE CUT
2016,Tulare,1704.5021973,JACOBSON
2016,Amador,77.8078156,SALT
2016,El Dorado,5644.6801758,TRAILHEAD
2016,Mono,15.9739084,WILSON
2016,Mono,641.2314453,MARINA
2016,Mono,5457.980957,OWENS RIVER
2016,Mono,123.2365952,ROCK CREEK
2016,Inyo,109.7020645,ASH
2016,Plumas,12.2026596,LEMM
2016,Shasta,19.8430729,MURKEN
2016,Kern,29100.5585938,CEDAR
2016,Kern,16.0319405,BOREL
2016,Tulare,387.522583,TULE
2016,Tulare,4346.2753906,MEADOW
2016,Tulare,2614.7116699,SLATE
2016,Fresno,41.7314796,BAILY
2016,Tulare,2767.8029785,HIDDEN
2016,Mariposa,149.4954224,OLD
2016,Tuolumne,184.5865784,EARLY
2016,Alpine,649.8756104,MOKELUMNE
2016,Sierra,23.2621613,SACRED
2016,Nevada,37.9589005,PHOENIX
2016,El Dorado,175.3266907,EMERALD
2016,Los Angeles,155.9129944,WHEATLAND
2016,Los Angeles,1146.5388184,RESERVOIR
2016,Los Angeles,4245.7939453,FISH
2016,Los Angeles,30.6484432,SPUNKY
2016,Los Angeles,41382.859375,SAND
2016,Los Angeles,12.4405308,PLEASANT
2016,Los Angeles,41.8472443,MAREK
2016,Los Angeles,19.1158028,BURRO
2016,San Diego,100.0661469,FEATHER
2016,Orange,146.0501251,HOLY
2016,Monterey,2522.6386719,COLEMAN
2016,Santa Barbara,7465.7514648,SHERPA
2016,Santa Barbara,32580.4355469,REY
2016,Ventura,2300.2546387,PINE
2016,Modoc,133.1479645,SOUP 1
2016,Modoc,2512.5385742,SOUP 2
2016,Siskiyou,46.7255974,WILDERNESS
2016,Fresno,26.4688663,WARM
2016,Fresno,796.3286743,CROWN
2016,Fresno,2099.057373,SACATA
2016,Siskiyou,33011.4414062,GAP
2016,Siskiyou,14.8283472,DILLON
2016,Siskiyou,2857.1745605,PONY
2016,Fresno,178.4469604,SPRING
2016,Stanislaus,101.0175476,DIABLO
2016,Santa Clara,84.7440338,COE
2016,Santa Clara,4474.1235352,LOMA
2016,Santa Clara,123.9659424,SIERRA
2016,Amador,209.5521393,CAMANCHE
2016,Amador,12.637805,MIDDLE
2016,Amador,371.6552429,RANCHO
2016,Sacramento,86.6964111,SCOTT
2016,El Dorado,49.2325935,STORKSBILL
2016,Amador,22.5544262,HOYA
2016,Amador,45.8197136,BELL
2016,Amador,18.0271511,WILLOW
2016,Sacramento,40.2232475,BOYS
2016,Sacramento,31.7772388,CLAY
2016,Amador,15.1271954,STONY
2016,Mariposa,0.079404,CRANE
2016,Tuolumne,0.0793533,HAZEL
2016,Tuolumne,0.0793732,STAND BY
2016,Tuolumne,0.0793793,CREEK
2016,Mariposa,0.0794433,WEST
2016,Mariposa,0.0794354,CURRY
2016,Mariposa,0.0794644,TAFT
2016,Mariposa,0.0794612,ASH
2016,Mariposa,0.0796329,POWERLINE
2016,Mariposa,0.0795,SUMMIT
2016,Mariposa,0.0794289,CLOUDS REST
2016,Mariposa,0.0794329,LIEDIG
2016,Tuolumne,0.079413,LYELL
2016,Mariposa,0.2381362,DEWEY
2016,Mariposa,0.0793991,SNOW CREEK
2016,Mariposa,0.0794536,MIST TRAIL
2016,Mariposa,0.0793211,MAY
2016,Mariposa,0.0794334,HAPPY
2016,Mariposa,0.079452,BRIDAL
2016,Mariposa,0.0794659,FISSURE
2016,Mariposa,0.0794651,POHONO
2016,Mariposa,0.39621,LUKENS
2016,Mariposa,0.0794325,WILDCAT
2016,Mariposa,1.4712344,WASTEWATER
2016,Ventura,2.0338473,CRESTVIEW
2016,Ventura,3.2143123,LARGO
2016,Ventura,11.228466,EDISON
2016,Ventura,1.8914583,CAMBRIDGE
2016,Trinity,25.9950352,MEADOW
2016,Shasta,12.5328379,GILMAN
2016,Siskiyou,57.6779175,MILL
2016,Los Angeles,463.1134338,OLD
2016,Los Angeles,4.491797,VALLEY CIRCLE
2016,Ventura,0.5631544,BURSON
2016,Tulare,12.4301081,PIXLEY
2016,Tulare,1.6228611,PIXLEY 2
2016,Kern,35.2017212,REFUGE
2016,Merced,71.7245865,SANDY
2016,Merced,68.7474823,FOSTER
2016,Stanislaus,87.4046097,MAZE
2016,Sacramento,5.9795666,I-5
2016,Glenn,1.5975771,PACKER
2015,Amador,70846.53125,BUTTE
2015,Sacramento,357.590271,IONE
2015,San Bernardino,53.9976921,MILL2
2015,Inyo,6537.5185547,ROUND
2015,Monterey,1075.5192871,TASSAJARA
2015,Monterey,90.4146881,LAURELES
2015,San Benito,686.7833252,CIENEGA
2015,Monterey,66.0211716,DEER
2015,San Benito,56.3073196,BETABEL
2015,Kern,62.6863747,NA
2015,Kern,7.4692373,GRAPE
2015,Kern,15.9670649,NA
2015,Kern,8.0956573,NA
2015,Los Angeles,1.2048074,TUNA
2015,Los Angeles,6.6013489,WAYSIDE
2015,Los Angeles,10.1034145,ZEBRA
2015,Los Angeles,96.200058,MUNZ
2015,Los Angeles,31.0436459,CASTAIC
2015,Los Angeles,6.101388,WIND
2015,Los Angeles,11.5544186,FREEWAY
2015,Los Angeles,410.6793823,POPPY
2015,Los Angeles,9.3863897,RIDGE
2015,Los Angeles,364.3959961,CALGROVE
2015,Los Angeles,16.5061588,REMSEN
2015,Los Angeles,10.7242899,HOPPER
2015,Los Angeles,4.7241831,FOUR BAY
2015,Los Angeles,7.4248919,WAYSIDE
2015,Los Angeles,5.2178173,SPUNKY
2015,Los Angeles,53.4547272,JOHNSON
2015,Los Angeles,234.187973,LINCOLN
2015,Lake,25118.3769531,JERUSALEM
2015,Napa,27.7186909,GARAGE
2015,Napa,8049.3344727,WRAGG
2015,Colusa,69438.1640625,ROCKY
2015,Lake,24.591814,GRADE
2015,Lake,138.7429047,PETERSON
2015,Lake,670.2086182,ELK
2015,Placer,75.3061523,RIOSA
2015,Placer,41.1492462,ATHENS
2015,Yuba,139.9756012,COOK
2015,Nevada,17.7566566,WOLF
2015,Placer,12.0606518,COUNTRY
2015,Yuba,20.0340462,DOOLITTLE
2015,Placer,21.749197,BAXTER
2015,Nevada,2315.6296387,LOWELL
2015,Placer,644.168457,LOCUST
2015,Yuba,28.8719997,FRANCIS
2015,Placer,9.8680649,BURNETT
2015,Yuba,19.3858566,FOUNTAIN
2015,Placer,20.3142223,LESVOS
2015,Nevada,30.5551071,MCCOURTNEY
2015,Lake,76084.8359375,VALLEY
2015,Lake,111.9445496,CLUB
2015,Mendocino,15.4554024,4-2 CAHTO
2015,Mendocino,28.0105362,SODA
2015,Merced,1728.9737549,MCCABE
2015,Madera,921.6489258,CORRINE
2015,Madera,134.0251465,RED
2015,Mariposa,58.6392326,TRIANGLE
2015,San Diego,170.9495239,WILDCAT
2015,San Diego,21.6225586,PARK
2015,San Diego,8.2340765,MERCADO
2015,San Diego,23.9730053,LAKE 3
2015,San Diego,56.0864105,DELUZ
2015,Yuba,52.8651009,BEALE
2015,Riverside,16.0088329,GAVILAN
2015,Riverside,1048.6893311,HIGHWAY
2015,Riverside,181.4369659,MERWIN
2015,Riverside,7.9965906,MUSTANG
2015,Riverside,24.7957325,SNOW
2015,Riverside,543.5366211,ANZA
2015,Riverside,35.2024765,SPIDER
2015,Riverside,12.9363623,RAMONA
2015,Riverside,5.4341269,JACK
2015,Alameda,2989.925293,TESLA
2015,Santa Clara,217.7269287,PACHECO
2015,Trinity,123.6967545,DEMOCRAT
2015,Trinity,28.5658073,BROWN
2015,Shasta,175.0157318,CHINA
2015,Shasta,12.7621584,MILL
2015,Shasta,88.5363464,FERN
2015,Shasta,65.9510727,MALLARD
2015,Siskiyou,28.1927738,DORRIS
2015,Siskiyou,14.0008011,COPCO
2015,Siskiyou,398.4229431,YORK
2015,Siskiyou,31.494381,AGER
2015,Santa Barbara,9.0720701,RIDGE
2015,Santa Barbara,210.8346252,MESA
2015,Santa Barbara,9.0731726,MARIPOSA
2015,Santa Barbara,53.5565262,WHITE
2015,Santa Barbara,19.6740818,GRADE
2015,Tulare,427.9607239,TRIPLE FIRE
2015,Shasta,15.1567106,PONDEROSA
2015,Tehama,0.7465882,BAKER
2015,Tehama,7.0548968,VALLEY
2015,Tehama,11.8875961,RANCHO
2015,Tehama,54.2984123,FORK
2015,Tehama,163.282959,BLACK
2015,Tehama,3.7312672,36
2015,Tehama,10.1685934,OAKRIDGE
2015,Tehama,97.4390411,36
2015,Tehama,6.6980987,LINKS
2015,Tehama,1.4873339,TRUCKEE
2015,Tehama,2.9083083,BUTTE
2015,Lassen,10517.5166016,DODGE
2015,Mono,26.8948307,GREEN CREEK
2015,Riverside,69.1694107,PALMAS
2015,Lassen,29.9527664,S2 COAL
2015,Lassen,110.801506,SHINN
2015,Lassen,30.0899868,S1 DUCK
2015,Kern,13.793932,STINE
2015,Mono,512.4335327,VAN DYKE
2015,Butte,19.4230785,GRIMY
2015,Butte,1045.7562256,LUMPKIN
2015,Butte,390.0218811,SWEDES
2015,Butte,47.7582512,OLIVE
2015,Butte,901.9862671,MERIDIAN
2015,Butte,71.1277847,WEB
2015,Butte,12.7205229,TREE
2015,Ventura,1.7296937,JOHNSON
2015,Ventura,22.3546581,PALM
2015,Ventura,4.6806836,WHEELER
2015,Ventura,164.7057648,RIVER
2015,Ventura,6.3774147,KITTRIDGE
2015,Ventura,186.1510773,RUSTIC
2015,Ventura,2.9313817,PEAK
2015,Ventura,0.5548272,SUNSET
2015,Ventura,0.006258,HARBOR
2015,Ventura,0.7851713,LEWIS
2015,Ventura,44.2671204,PRINCETON
2015,Ventura,25.0148048,BANNISTER
2015,Ventura,0.8197879,STAFFORD
2015,Ventura,29.2493477,POTRERO
2015,Ventura,0.0553495,RED
2015,Ventura,0.2441867,JOHNSON
2015,Ventura,9.3540764,PERKIN
2015,Ventura,6.9918036,SHARP
2015,Ventura,1287.3881836,SOLIMAR
2015,Lassen,14.3102999,BECKWOURTH LIGHTNING COMPLEX
2015,Alpine,17779.5390625,WASHINGTON
2015,El Dorado,84.019455,KYBURZ
2015,Tuolumne,204.3926697,BIG CREEK
2015,Fresno,137.3256989,CREEK
2015,Tulare,264.5698242,BIG FIVE
2015,Fresno,160.7299194,BURNT
2015,Mariposa,37.9980927,DARK
2015,Mariposa,408.9148254,TENAYA
2015,Tuolumne,324.7684021,MIDDLE
2015,Mariposa,40.1207428,CATHEDRAL
2015,Mariposa,38.408989,BRIDAL VEIL
2015,Tuolumne,50.733429,WHITE CASCADE
2015,Los Angeles,174.9406433,PINES
2015,Los Angeles,1461.8443604,CABIN
2015,Los Angeles,270.021698,WARM
2015,Los Angeles,9.7193966,MORRIS
2015,San Bernardino,11.2428074,SHINN
2015,Los Angeles,10.5037508,RANCH
2015,Los Angeles,24.5440502,FIVE
2015,San Bernardino,3.3707116,GREEN
2015,San Bernardino,9.8363161,SAN GORGONIO
2015,San Bernardino,118.025116,STERLING
2015,San Bernardino,55.5950012,SUMMIT3
2015,San Bernardino,31284.4414062,LAKE
2015,San Bernardino,4249.0932617,NORTH
2015,Madera,498.9206543,SKY
2015,Fresno,32.6450768,MUSIC
2015,Tuolumne,25.0638103,RESERVOIR
2015,Tuolumne,6.5947218,STONY GULCH
2015,Tuolumne,7.511982,TWO MILE
2015,San Diego,150.4179688,CUTCA
2015,Fresno,151546.8125,ROUGH
2015,Lake,97.5520782,DEER
2015,Lake,94.7487717,BOARDMAN 2
2015,Mendocino,32.097187,ETSEL
2015,Mendocino,22.4848862,SAN HEDRIN
2015,Placer,44.545002,TANNER
2015,Placer,35.2800484,MCOULLOH
2015,El Dorado,22.0620041,MEADOW
2015,Modoc,43.2731781,MASON
2015,Modoc,14.2116928,COLD
2015,Modoc,67.9394455,TWIN
2015,Siskiyou,11.1436825,YELLOW
2015,Modoc,15.3778467,WHITE
2015,Ventura,18.239378,BURSON
2015,Ventura,273.8199158,CHORRO
2015,San Bernardino,45.7338333,SCALES
2015,Del Norte,7576.0454102,NICKOWITZ
2015,Del Norte,11616.8808594,BEAR
2015,Del Norte,5682.6269531,COON
2015,Del Norte,897.9924927,FEEDER
2015,Del Norte,639.9177856,SUMMIT
2015,Del Norte,11524.4648438,PEAK
2015,Humboldt,6803.0307617,GROVES
2015,Humboldt,1530.954834,EAST
2015,Trinity,11012.8027344,PICKETT
2015,Trinity,8305.0185547,GOBBLER
2015,Humboldt,18192.0332031,LASSICS
2015,Humboldt,247.8911591,TIERNEY
2015,Humboldt,160.0666046,CHANCE
2015,Humboldt,1420.4796143,BUCK
2015,Humboldt,11439.2519531,BLAKE
2015,Trinity,662.1591187,CASTLE 1
2015,Tulare,6996.1860352,CABIN SEQ
2015,Tulare,19.4487724,GREY
2015,Tulare,20.865015,FISH
2015,Kern,31.7320366,LIGHTNING
2015,Del Norte,20.1285095,DEVIL
2015,Del Norte,10.2400007,PAW
2015,Plumas,15.8401842,SPRING GARDEN
2015,Plumas,129.2855377,WARD
2015,Trinity,24.2788181,PROSPECT
2015,Trinity,39.76297,RASPBERRY
2015,Trinity,3276.4824219,DOG
2015,Trinity,25.1373882,BIG FOOT
2015,Trinity,8.535203,DEER
2015,Trinity,54.8291779,TELEPHONE
2015,Trinity,2828.0283203,BLUE
2015,Trinity,8669.7714844,RAIL
2015,Trinity,0.0317103,GARDEN
2015,Trinity,6273.9492188,PEAK
2015,Trinity,15390.6484375,SHIELL
2015,Trinity,16.6561012,DAILEY
2015,Trinity,757.961792,DYER
2015,Humboldt,68095.2421875,HAPPY
2015,Trinity,378.9736328,ROAD
2015,Trinity,128.69104,PANTHER
2015,Trinity,0.9284683,LOOK
2015,Trinity,7.2289224,HALSEY
2015,Humboldt,17821.1074219,JOHNSON
2015,Trinity,500.9491577,KERLIN
2015,Trinity,4109.5390625,PELLETREAU
2015,Trinity,12916.5722656,PATTISON
2015,Trinity,14253.9511719,CASTLE
2015,Trinity,0.489983,SPRINGER
2015,Trinity,11.0456429,HIDDEN
2015,Trinity,72.6019363,MILL
2015,Trinity,243.670578,YORK
2015,Trinity,400.2011108,OLSEN
2015,Trinity,675.5582275,CLARK
2015,Trinity,173.9840546,MINERS
2015,Siskiyou,52.8404312,MILITARY
2015,Humboldt,1542.9665527,SADDLE
2015,Siskiyou,209.6282806,STEPHENS
2015,Siskiyou,35.91605,WATER
2015,Santa Barbara,21.0506001,GIBRALTAR
2015,Orange,14.1300545,NA
2015,Orange,213.5104828,NA
2015,Orange,15.6431808,NA
2015,Humboldt,26.947504,BALD FIRE
2015,Humboldt,1773.2467041,PINE 1-44
2015,Trinity,202.701767,BLUFORD 1-55
2015,Humboldt,283.8309937,BLOCKSBURG 1-58
2015,Humboldt,787.3529663,DOBBYN 1-57
2015,Humboldt,1403.4436035,STEELHEAD 1-54
2015,Humboldt,147.2519073,WINCHESTER 1-47
2015,Humboldt,283.2198792,WILDCAT 1-51
2015,Humboldt,145.9042664,HORSE FIRE
2015,Humboldt,15.8571482,BUCK FIRE
2015,Humboldt,159.3773804,QUEEN
2015,Siskiyou,29.5802364,HOWARDS
2015,Siskiyou,67.9540939,PRARIE
2015,Siskiyou,14.4040337,DEVIL
2015,Siskiyou,62.0447502,FIVEMILE
2015,Humboldt,86.1643143,DEER HORN 2
2015,Modoc,4862.1645508,FROG
2015,Mono,3815.8857422,WALKER
2015,Tuolumne,107.9032898,OAK FLAT
2015,Ventura,0.5681428,VICTORIA
2015,Ventura,2.1606395,DOUGH
2015,Ventura,0.9901724,FARIA
2015,Ventura,3.0320029,TOLAND
2015,Ventura,2.0794084,MOORPARK
2015,Ventura,0.2600781,SOUTH
2015,Ventura,0.1357576,MAIN
2015,Ventura,2.9219983,BROOKS
2015,Ventura,0.0026118,OJAI
2015,Ventura,2.4239967,SHELL
2015,Ventura,0.0911737,ARROYO
2015,Fresno,29.4123974,HOTEL
2015,Mariposa,0.1008077,SNOW
2015,Mariposa,0.1008094,MONO
2015,Mariposa,4.131937,INDIAN CANYON
2015,Mariposa,0.1007949,DEERLICK
2015,Los Angeles,0.4854355,CALABASAS
2015,Los Angeles,1.4795077,DUME
2015,Los Angeles,0.0939731,AGOURA
2015,Los Angeles,0.0939602,NEWTON
2015,Los Angeles,0.0939725,GRAND VIEW
2015,Ventura,0.0939626,WENDY
2015,Los Angeles,0.1522151,TOPANGA CYN
2015,Ventura,43.496788,POTRERO 2
2015,Los Angeles,5.392848,MALIBU
2015,Los Angeles,0.0939775,COUNTRY CLUB
2015,Los Angeles,0.4853519,RAMBLA
2015,Los Angeles,0.4854267,MUREAU
2015,Ventura,0.0231718,ROADRUNNER
2015,Los Angeles,0.6028686,DEERVALE
2015,Los Angeles,0.2516483,TOPANGA
2015,Los Angeles,0.2516389,OAKMONT
2015,Los Angeles,0.1522149,TOPANGA CYN
2015,Los Angeles,1.1840782,TUNA
2015,Ventura,2.744287,POTRERO
2015,Los Angeles,0.0087767,CORNELL
2015,Los Angeles,0.0939775,COUNTRY CLUB
2015,Los Angeles,4.0273767,118 FWY
2015,Madera,5701.3413086,WILLOW
2015,Los Angeles,4.7302074,GRIFFITH PARK
2015,Los Angeles,1.193676,TEMESCAL
2015,Los Angeles,2.8016977,LATIGO 2
2015,Imperial,2.154247,BRUCHARD
2015,Modoc,7.4815364,CLEAR
2014,San Bernardino,2141.8408203,ETIWANDA
2014,Amador,4239.2719727,SAND
2014,Inyo,18.1594868,KEOUGH
2014,Inyo,113.419899,BRIDGES
2014,Butte,336.0758972,NELSON
2014,Butte,377.8560486,WEB
2014,Fresno,47.4239273,MORGAN
2014,Fresno,102.442337,LAKE
2014,Fresno,12.4127312,SYCAMORE
2014,Fresno,24.5708523,HALL
2014,Humboldt,17.4205227,BRIDGE
2014,Humboldt,24.6814919,HOUSE
2014,Humboldt,10.1486568,MCLELLON
2014,Humboldt,21.1953125,PECWAN
2014,Humboldt,332.173584,RED
2014,Kern,12.1860609,COPUS
2014,Kern,3882.4213867,WAY
2014,Modoc,13150.6660156,DAY
2014,Mendocino,20.2698097,BLUE (ALK 4-3)
2014,Mendocino,13.5972652,PIETA
2014,Mendocino,71.9806824,NELSON
2014,Mendocino,12533.1835938,LODGE
2014,Mendocino,26.3686466,SHIMMINS
2014,Mendocino,20.7563076,SPRING
2014,Mendocino,403.206604,BLACK
2014,Riverside,31.4728107,BOGART
2014,Riverside,77.7686386,SABINA
2014,Riverside,13.357482,SANTA
2014,Riverside,10.0341482,GILLETTE
2014,Riverside,19.5999832,MORONGO
2014,Shasta,12658.7412109,BULLY
2014,Trinity,460.5652161,OREGON
2014,Shasta,1374.7034912,GULCH
2014,Shasta,60.3677139,CASSEL
2014,Siskiyou,516.2928467,BOLES
2014,Siskiyou,35111.2460938,OREGON GULCH
2014,Mariposa,111.3319397,HAIGH FIRE
2014,Mariposa,690.9819946,HUNTER FIRE
2014,Mariposa,96.893898,VALLEY FIRE
2014,Madera,290.9411926,COURTNEY FIRE
2014,Madera,612.1556396,JUNCTION FIRE
2014,Mariposa,270.0611877,BRIDGE FIRE
2014,Santa Barbara,631.8137207,MIGUELITO
2014,Monterey,190.4011993,ENCINAL
2014,Monterey,55.3362579,SAN LUCAS
2014,Yolo,6599.387207,MONTICELLO
